55408845,53963.8661105
55408848,53437.9440207
69544769,32882.3506146
69185023,34139.506418
68833495,37123.8570783
69686762,34577.6218644
70090130,27845.6225034
68700993,36581.7374128
69473586,35220.965839
72546665,22188.9990546
68709813,43770.8484815
71752752,37211.0255413
66749122,37448.0626906
72253276,41393.2659827
68709816,45983.4949943
69544949,33284.1698563
71240890,36486.0857681
68291675,53064.4378375
70192589,35265.2415971
72295175,31621.3516553
69760588,52134.0021655
71435256,35174.4397513
64829064,32952.0573793
72120231,28808.2533283
71231220,28764.9234891
68998467,25440.7764993
71431940,27440.9226106
71431943,50568.3329953
46630103,63575.4540322
72626342,41351.2407258
69473053,47800.4287631
67017379,28520.8452777
69989013,25943.8446063
71431948,42110.4391774
67443480,76381.9912846
71821473,29997.0941567
67443486,31915.8657485
70255508,44653.5939197
71614390,43264.5142478
71614396,27624.7472037
67242987,23296.900813
71362088,44439.9251921
70090138,29185.3785265
67784454,41077.1932328
71431357,48579.6624493
70762505,26636.9821269
62005519,20160.3353165
66547300,12744.8696106
70485911,33806.8862843
68716024,48091.9467211
70782399,28156.6467046
70485914,33806.8862843
70251462,21100.866144
69687494,10195.0278308
71150943,37374.7390026
71150940,15775.028055
70776282,36868.4106461
72445684,14721.2823432
64588170,23853.1181864
71430013,68954.3730862
71430014,29749.8767453
68788709,40997.6020045
69219451,14694.9154929
71792162,52024.5169915
67769966,29624.7125185
69502873,29282.5787621
68241126,33958.0942184
68241127,33958.0942184
67302478,33556.1658693
69145929,28610.431542
68497862,32614.3838649
68497863,72859.4389485
71432706,40755.506582
72437651,23448.9491415
71208481,37161.8483464
60120177,33039.2062082
46637443,45860.2920366
69687142,35116.8422119
71950929,35229.0805866
68636769,22181.7688849
72339721,28886.3957874
72339720,30739.6858806
69062066,22177.4786498
69991272,19443.1632105
68701718,47871.6810937
70149756,18352.080986
70149750,15072.0914104
72455201,12706.1278026
67444139,36553.5716281
69936116,14809.6563177
71361121,33624.3264871
69936114,20687.601228
67244759,38896.6810948
71431053,26882.7202882
69933545,38696.2583985
70768820,35588.6088162
68017366,53110.8403359
71433841,24596.4086492
70768825,31979.5473811
67211285,27355.6853477
67445426,43269.8308154
71434664,38683.3632589
68046966,50238.1631453
70676332,28333.1536958
71838370,32493.662883
69016520,20484.3729779
66902321,24717.2388367
72240199,22695.0958478
69258592,19801.2944586
69937391,35853.1161409
68708779,46816.8350029
72133498,43200.1645204
68980957,24459.6327114
71367674,25960.1590713
72693993,47729.3571108
67237912,24237.3812312
72119914,43874.6516066
70190349,45574.4360493
68631680,14692.1059489
70190345,42776.5926355
69751009,38151.8355647
70676482,31172.5716538
71792839,49487.6707555
69587215,46148.2036303
69800272,55005.0660147
70486759,48283.6638792
46633371,47633.7720826
69955822,13003.519342
70255125,29126.8173192
68508698,34369.5115649
71679209,27088.2205274
71677661,22281.5307809
71877659,41536.5722461
71677663,23671.6351518
71677665,10742.6769279
66980547,56333.0457836
69182024,35922.6700919
71200486,44902.2944762
71798242,21335.3281105
72452896,24997.978065
69581908,52687.6851159
71745070,11473.6847458
69734134,37751.1358273
69002267,39556.4121227
72675024,36151.1587589
68622271,16580.1096926
69002262,22061.2200249
70774195,67644.9143099
70739334,44445.9155086
68812419,38331.443477
71643232,44002.6490581
69568438,66852.0578557
68704878,34757.5682444
71841793,39197.0183323
69931944,28757.3806774
70576733,42755.2967447
69931946,28474.319925
68204649,16511.5276735
72244951,24447.342296
68668805,13222.9604951
70101112,33530.1792914
68014636,30453.3594746
61936444,47421.0141983
69686814,25610.636988
68510168,27904.0167409
72490740,28785.9707021
68360731,40735.1449139
72490745,30700.467698
69539641,26126.0819348
69760586,24087.7569673
69996554,6319.50512777
72628754,31916.1550116
71314197,41547.6023172
72629717,33152.4158486
71314192,47692.7152988
71631390,45204.8289134
69642057,36642.5873922
68508035,36257.0396206
69642052,34987.450254
65205862,24978.0618307
69537890,30681.6826463
56293466,58383.804271
64814019,21859.1936031
72556902,24777.6990046
71685422,22059.7997244
71685421,42252.8673898
71680416,22359.0847
69540254,48728.0832045
67771405,23325.0591421
70165735,39871.3719851
68628539,15456.4251104
67779202,26297.8532334
67299432,29236.4111141
69996888,55003.4665615
71706106,35196.9611137
68255348,42347.840523
71444355,22769.1130515
72557055,45348.7272381
71444357,31754.1899015
71430832,45522.4812757
72443890,35311.1454276
68512989,35410.9071342
68677402,13093.7781372
68998694,4339.04236118
68677401,34065.6323127
71432085,43225.9800782
71432084,39101.2358649
71432088,33295.7858854
67058595,34766.6263689
70448474,43162.794204
68017815,30072.9708784
71749233,24195.742625
68674170,50840.6477063
71141853,17200.1056642
71174987,29718.5249412
70656146,28537.9332112
68359499,48805.9007692
71184915,47805.7261826
68359497,56560.1377131
72135116,33056.5926754
70760901,28756.4667386
72483563,19829.5889962
68350779,32263.5203336
71649669,47054.7940196
68673236,48883.9666794
71224299,30172.4955671
68358541,30760.7536449
72379479,36830.5737816
66748319,28705.142441
71224290,43853.3974686
69928853,15432.2432194
65095639,33616.4679473
70627640,34153.064475
68177583,38410.6388496
69065579,14447.199925
70955171,47315.4353383
70206299,28704.1583333
69065572,15952.4542901
69567752,43462.8116372
72231385,35984.9435064
72133732,30873.34604
69069449,36588.0136593
69932620,28076.7532074
71199851,40868.4643432
68631100,21641.7862851
69896209,15034.4146463
68101700,30348.160215
72694348,27853.0335658
67789747,37908.9333401
70758761,13629.9291313
69591249,29676.0580054
66897556,11450.8953795
72539524,13564.7001602
70169136,17332.5190922
72539521,14573.1140116
65826482,27777.3378556
71656002,31532.2252125
70651492,24099.8988727
70651491,37936.8307502
68695170,37073.857617
71419544,59866.5145928
68695179,50961.7241595
69011214,48128.6958085
69128869,19036.6166862
69591501,51149.5493241
72118270,51228.847717
69011219,42860.9339319
71903984,30375.3700494
71304079,42965.6612563
72479114,32302.0248144
69250672,36825.307211
68805873,22346.909699
66343009,40537.3653411
71686248,46029.1932515
70253469,44323.7711685
70253467,22758.1195454
70253461,32551.4605249
72118182,27416.9502391
66983975,34932.07478
71856559,29800.0084395
66942573,35829.2825104
69026428,33996.3554847
71186747,17054.5320267
72248456,34269.4737457
70781832,40558.6419504
70781833,42990.1555478
69642872,24712.5671179
62005252,19973.2795534
68239089,42905.6993014
71833815,38506.8427608
70485912,37067.5051311
71657758,48367.8415639
72465204,41393.2659827
69470826,37123.8570783
68683383,60429.7237463
71693366,41393.2659827
72230628,27565.4154276
72395652,35974.450472
72248508,42734.4808132
67894691,45290.7117908
69213991,36265.5552743
68829119,30129.8629457
72248503,37919.2629272
70321441,26535.8033167
72689985,37702.2324359
71845479,24075.3731884
71907198,29597.7805978
70800205,21435.789964
70782395,37463.0018677
67331996,43758.6004546
68845436,30790.8390257
68807435,20375.4797178
71680030,15587.437962
68682164,45049.7242436
68682166,45049.7242436
68806743,30594.5293868
71078374,52349.5943758
68806740,38939.2620853
70590479,52751.8421275
72380834,28399.7420599
69249024,20705.4014126
72236283,29264.8950619
72609331,48652.5376137
62120957,21335.3281105
68069113,13029.964421
72439310,26909.4520463
72232996,28789.7923482
70599532,32469.5192807
70599533,30136.2532249
70433681,29972.020583
71270229,37123.8570783
69747589,27614.1112569
68559139,35888.8349345
71122224,17991.5855668
71556990,39250.7736724
67266654,30079.9090853
66587902,37461.5036521
69080547,40988.016816
69759589,19677.7886232
71267946,48666.8375107
71601726,24368.7391409
66926051,36616.8149737
72678263,40376.4576943
68697842,49330.4012331
67770327,33486.1108244
67828197,28345.6617442
69541644,20542.309173
68695997,43515.1186008
69006637,21176.1439784
72115839,37168.1235656
70607730,19145.4703765
71441451,18730.265188
67241777,35243.7051615
72227819,27424.375176
69671253,24397.8611102
72480859,46029.1932515
69168826,9937.25679049
72444547,46865.2084369
64548118,50670.7242565
69746181,21206.2616699
72556042,14953.4149747
72556041,14953.4149747
69163100,12996.4398452
72117098,26515.0099283
69600603,54357.6888195
67101950,41875.4580265
69172108,18396.4828262
69977134,58360.9293937
69172104,8571.67036581
68707659,23245.0057414
71557541,23154.2152494
68544737,38297.2463534
71556370,28876.3982475
71337758,47193.789206
70765997,30942.0182524
71080713,34035.4284862
67948829,50302.2813024
70765999,14988.4183363
68672620,25290.6667772
68672627,48927.9076907
69592490,28816.5518391
70287234,25005.20425
