13656201, 43429.1496953
14663195, 28934.8412232
16530664, 38129.0314708
19047458, 36319.0814961
20881907, 38180.2281659
24503268, 34113.3153335
25777785, 34113.3153335
27754964, 34014.1721752
29570312, 23532.15
29571471, 35000.0
30292881, 38520.5031289
32421665, 34113.3153335
32424396, 32870.4524313
32424654, 38520.5031289
32557975, 32870.4524313
33317545, 34113.3153335
33725586, 35113.9304348
34019874, 34113.3153335
34145354, 41530.1734825
34387510, 26893.9629552
34481048, 46528.5187182
34632150, 43407.4929037
35272742, 34113.3153335
35827765, 34198.9440124
37128998, 34113.3153335
37365037, 27417.2708585
37578542, 43429.1496953
37799393, 39565.6717998
39776611, 34113.3153335
40433924, 34113.3153335
41513564, 34113.3153335
41513572, 34113.3153335
42949966, 34113.3153335
43196767, 34113.3153335
43501947, 36491.8823529
44452701, 35441.6610059
45112179, 43429.1496953
46172879, 26476.3114383
46626563, 31891.32
46626575, 34113.3153335
46626593, 26161.6372549
46626645, 41175.879437
46626663, 28436.9
46626721, 34113.3153335
46626722, 28642.8158273
46626847, 30383.3333333
46626913, 26029.1142285
46627070, 22945.4888889
46627073, 33237.0718686
46627091, 29943.3064516
46627115, 38520.5031289
46627265, 24389.1666667
46627272, 20932.3106796
46627273, 26554.0903955
46627277, 25072.5698925
46627279, 25072.5698925
46627318, 25217.469679
46627471, 29496.0949721
46627498, 39639.5146471
46627512, 28934.8412232
46627520, 31987.9428571
46627611, 38625.4011461
46627684, 20512.0
46627739, 29496.0949721
46627801, 37400.75
46627837, 21328.0967742
46627864, 24764.0595238
46627901, 32103.2671167
46627933, 26849.1071429
46628002, 22117.3454545
46628003, 29849.415
46628024, 27855.0734127
46628054, 35781.3007712
46628070, 29718.5647059
46628297, 36879.0365854
46628382, 23532.15
46628383, 23532.15
46628561, 28985.5884774
46628697, 28831.7827015
46628738, 20794.8
46628744, 26373.75
46628779, 29407.6875
46628782, 34113.3153335
46628823, 34113.3153335
46628919, 27770.065445
46628921, 32103.2671167
46628923, 32103.2671167
46628925, 32103.2671167
46629075, 28394.4634146
46629077, 28394.4634146
46629112, 33601.7444717
46629121, 20998.0
46629270, 30552.7333333
46629335, 23172.1882353
46629360, 34113.3153335
46629366, 28831.7827015
46629413, 34113.3153335
46629415, 22757.0
46629530, 34113.3153335
46629706, 34113.3153335
46629761, 34113.3153335
46629762, 34113.3153335
46629824, 34113.3153335
46630103, 34113.3153335
46630277, 34113.3153335
46630279, 25173.8181818
46630280, 29897.197479
46630771, 32048.5
46631045, 34113.3153335
46631096, 23056.8367347
46631098, 24430.3125
46631390, 27451.3426573
46631401, 21276.0
46631482, 34113.3153335
46631513, 26893.9629552
46631577, 27123.741573
46631705, 31375.4166667
46631780, 30109.152446
46631832, 22515.5
46632029, 22945.4888889
46632190, 30128.2820513
46632218, 43429.1496953
46632243, 34974.3642173
46632302, 33601.7444717
46632737, 27620.1101695
46632763, 18331.0
46632776, 27336.1096346
46632802, 26184.6545455
46632823, 34113.3153335
46632831, 34113.3153335
46632917, 28042.2734375
46632924, 27911.0
46632970, 21652.0
46633030, 38415.2820705
46633209, 34113.3153335
46633226, 20727.5609756
46633295, 27911.0
46633371, 29849.415
46633401, 34113.3153335
46633485, 33336.2190388
46633528, 33336.2190388
46633700, 25417.5833333
46633808, 27840.9839884
46633851, 25868.6618357
46633859, 43429.1496953
46633933, 28042.2734375
46634008, 45128.2753978
46634100, 41175.879437
46634174, 24109.2916667
46634199, 34113.3153335
46634288, 29895.9272727
46634352, 26845.2640845
46634426, 38415.2820705
46634514, 33336.2190388
46634905, 26476.3114383
46634924, 25323.7659574
46634971, 20905.0
46634993, 31613.7450199
46635021, 27753.4092072
46635085, 32667.8508772
46635139, 34113.3153335
46635147, 30109.152446
46635154, 24797.1210191
46635167, 41650.4814815
46635187, 28178.9886364
46635235, 29276.5488215
46635323, 22667.9761905
46635336, 38625.4011461
46635347, 22242.2714286
46635476, 34113.3153335
46635489, 34878.0745313
46635498, 34113.3153335
46635518, 31103.191114
46635538, 26893.9629552
46635625, 27911.0
46635666, 34113.3153335
46635775, 34113.3153335
46635798, 23718.175
46635817, 25988.3406593
46635845, 29849.415
46635901, 26450.3
46635948, 32393.1515152
46636005, 29897.197479
46636024, 30109.152446
46636098, 43429.1496953
46636100, 31103.191114
46636320, 29849.415
46636365, 28266.3
46636400, 34113.3153335
46636402, 30463.9177489
46636459, 32170.8624642
46636462, 31866.4609218
46636623, 27336.1096346
46636628, 28665.8548387
46636645, 26247.5503145
46636715, 29469.5692308
46636740, 28178.9886364
46636757, 43429.1496953
46636759, 34113.3153335
46636831, 30485.3980309
46636858, 33601.7444717
46636871, 32667.8508772
46636880, 32170.8624642
46636905, 24082.0909091
46636911, 32870.4524313
46636922, 24528.6582915
46636979, 28831.7827015
46636991, 30562.8578352
46636994, 34113.3153335
46636999, 31103.191114
46637149, 25461.75
46637217, 34113.3153335
46637434, 28523.4242424
46637443, 25377.9183673
46637458, 33820.8828025
46637575, 23873.5
46637589, 34113.3153335
46637657, 38520.5031289
46637665, 38520.5031289
46637721, 24587.1937984
46637733, 27030.6793103
46637740, 29073.2
46852011, 26601.3534676
46852032, 30485.3980309
46852042, 27123.741573
46852068, 22114.71875
46878986, 31317.1655172
47089970, 33336.2190388
47089973, 30116.5941043
47090037, 33916.1581798
47090101, 27894.1025431
47679912, 28831.7827015
47679918, 28178.9886364
47679925, 29849.415
47920386, 30463.9177489
47920437, 34014.1721752
47920576, 26845.2640845
47920590, 30109.152446
47920593, 28832.5714286
47920603, 23706.6666667
